SS600809,山西汾酒,
SS600810,神马股份,
SS600811,东方集团,
SS600812,华北制药,
SS600814,杭州解百,
SS600815,厦工股份,
SS600816,安信信托,
SS600818,中路股份,
SS600819,耀皮玻璃,
SS600820,隧道股份,
SS600821,津劝业,
SS600822,上海物贸,
SS600823,世茂股份,
SS600824,益民集团,
SS600825,新华传媒,
SS600826,兰生股份,
SS600827,友谊股份,
SS600828,成商集团,
SS600829,三精制药,
SS600830,香溢融通,
SS600831,广电网络,
SS600832,东方明珠,
SS600833,第一医药,
SS600834,申通地铁,
SS600835,上海机电,
SS600836,界龙实业,
SS600837,海通证券,
SS600838,上海九百,
SS600839,四川长虹,
SS600841,上柴股份,
SS600843,上工申贝,
SS600844,丹化科技,
SS600845,宝信软件,
SS600846,同济科技,
SS600847,ST渝万里,
SS600848,自仪股份,
SS600850,华东电脑,
SS600851,海欣股份,
SS600853,龙建股份,
SS600854,ST春兰,
SS600855,航天长峰,
SS600856,长百集团,
SS600857,工大首创,
SS600858,银座股份,
SS600859,王府井,
SS600860,*ST北人,
SS600861,北京城乡,
SS600862,南通科技,
SS600863,内蒙华电,
SS600864,哈投股份,
SS600865,百大集团,
SS600866,星湖科技,
SS600867,通化东宝,
SS600868,ST梅雁,
SS600869,三普药业,
SS600870,ST厦华,
SS600871,S仪化,
SS600872,中炬高新,
SS600873,五洲明珠,
SS600874,创业环保,
SS600875,东方电气,
SS600876,ST洛玻,
SS600877,中国嘉陵,
SS600879,航天电子,
SS600880,博瑞传播,
SS600881,亚泰集团,
SS600882,大成股份,
SS600883,博闻科技,
SS600884,杉杉股份,
SS600885,*ST力阳,
SS600886,国投电力,
SS600887,伊利股份,
SS600888,新疆众和,
SS600889,南京化纤,
SS600890,ST中房,
SS600891,ST秋林,
SS600892,*ST宝诚,
SS600893,航空动力,
SS600894,广钢股份,
SS600895,张江高科,
SS600896,中海海盛,
SS600897,厦门空港,
SS600900,长江电力,
SS600960,滨州活塞,
SS600961,株冶集团,
SS600962,国投中鲁,
SS600963,岳阳纸业,
SS600965,福成五丰,
SS600966,博汇纸业,
SS600967,北方创业,
SS600969,郴电国际,
SS600970,中材国际,
SS600971,恒源煤电,
SS600973,宝胜股份,
SS600975,新五丰,
SS600976,武汉健民,
SS600978,宜华木业,
SS600979,广安爱众,
SS600980,北矿磁材,
SS600981,江苏开元,
SS600982,宁波热电,
SS600983,合肥三洋,
SS600984,*ST建机,
SS600985,雷鸣科化,
SS600986,科达股份,
SS600987,航民股份,
SS600988,*ST宝龙,
SS600990,四创电子,
SS600991,广汽长丰,
SS600992,贵绳股份,
SS600993,马应龙,
SS600995,文山电力,
SS600997,开滦股份,
SS600998,九州通,
SS600999,招商证券,
SS601000,唐山港,
SS601001,大同煤业,
SS601002,晋亿实业,
SS601003,柳钢股份,
SS601005,重庆钢铁,
SS601006,大秦铁路,
SS601007,金陵饭店,
SS601008,连云港,
SS601009,南京银行,
SS601011,N宝泰隆,
SS601018,宁波港,
SS601088,中国神华,
SS601098,中南传媒,
SS601099,太平洋,
SS601101,昊华能源,
SS601106,中国一重,
SS601107,四川成渝,
SS601111,中国国航,
SS601116,三江购物,
SS601117,中国化学,
